"","text","score","polarity"
"810","@Minietweets_ @aniesbaswedan Hahahhahaha SADAR???..... Yang ada NKRI KEBURU BUBAR KALO ANIS JD PRESIDEN!!! Kita merdeka dari tahun 45 aja masih dijajah para oknum PEJABAT KORUP!! HASIL JERIH PAYAH PEMERINTAHAN PA JOKOWI bisa dibikin mundur lagi ke jaman soeharto KAPAN INDONESIA MAJU!!!",0,"Netral"
"811","@HelmiFelis_ Apa lagi Lo otak udang,, masyarakat tau kok perbandingan masa pemerintahan Jokowi dengan sebelum nya,, ga ada yg mangkrak",0,"Netral"
"812","Masalah Rokok, Masyarakat Sipil Beri Rapor Merah Pemerintahan Jokowi-Amin https://t.co/dtnIt0ITiR https://t.co/TguyBEy12a",0,"Netral"
"813","@HelmiFelis_ Kalau Pemerintahan Di Era Pak @jokowi,Lu Bilang ZALIM ,Lu Bisa ² Tinggal Nama DRUN",0,"Netral"
"814","@Syarman59 @M45Broo Mereka sdh dicuci otak dgn kebencian terhdp pemerintahan pak Jokowi. Contohnya skrg aja mereka ga mau demo masalah penolakan RUU perampasan aset koruptor.",0,"Netral"
"815","Klo Aq bilang ini hasil pemerintahan Pak Jokowi, bani kadrun pasti langsung ngebom...
PLN UDAH SURPLUS PRODUKSI - Pemerintah akan bagi2 rice-cooker kpd pelanggan 450-900 watt. https://t.co/zAwzJ2qmkd",0,"Netral"
"816","@PraBagoes Saatnya Nasdem dipecat dari koalisi Pemerintahan Presiden Jokowi",0,"Netral"
"817","@alisyarief Kalo Jokowi, uang rakyat pun di maling.. pemerintahan Jokowi paling korup dan paling byk umbar janji.",0,"Netral"
"818","Jusuf Kalla: Pemerintahan Jokowi Kebanyakan Rapat https://t.co/4G7nfYXaI8",0,"Netral"
"819","@CNNIndonesia Berarti pengalaman mahfud di pemerintahan Jokowi",0,"Netral"
"820","@tempodotco hari gini msh ngumpul2in relawan?? masa pak @jokowi segitu gak pedenya selaku kepala negara dan kepala pemerintahan? hmpr 10 Taon lhoo",0,"Netral"
"821","@MarahIchsan benar pak.. mnurut perkira an saya.. mafia akan lebih aktif dan galak.. mereka memakai hukum di bentrok in dgn hukum, mereka juga main kekuatan dan uang. jadi masalah korupsi masih berlanjut&amp; marak stelah pemerintahan jokowi berakhir.. ini hrs berlanjut tongkat estafet nya jokowi",0,"Netral"
"822","HMI Kubu Abdul Muis Bakal Demo Jokowi, Jubir Luhut: Ikuti Saja Ketum yang Sah https://t.co/Cr8048I5bt",0,"Netral"
"823","@Alexa040414 @DetaLewar @panca66 @awemany Lah klo diserang ya nyerang balik lah.
Harusnya kubu amis jgn nyerang p. Jokowi krn bukan lawannya.
Ada baiknya justru kubu amis menampilkan gagasan2 yg lbh elegan (klo punya sih) bukan slalu nyerang pemerintahan yg sah saat ini.
KONYOL TAU.....!!???",0,"Netral"
"824","Setengah dari jumlah iti, atau 109.838 bidang tanah disertifikasi pada masa pemerintahan Presiden Joko Widodo#mediaindonesia
#referensibangsa

Sumber: https://t.co/XTKxWsWWDR",0,"Netral"
"825","@kumparan Mulai lagi wakil presiden kena pengaruh buzzer pake identitas pak maruf amin selaku wakil presiden ,justru yg memainkan politik identitas para buzzer ganjar ,ahok dan jokowi ,justru di zaman pemerintahan anda buzzer di biarkan ,kebal hukum paham .",0,"Netral"
"826","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat Kritik Telak Pemerintahan Jokowi: Sungguh Preseden Buruk! https://t.co/O2yCeU7zZh",0,"Netral"
"827","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat Kritik Telak Pemerintahan Jokowi: Sungguh Preseden Buruk! https://t.co/O2yCeUpJdp",0,"Netral"
"828","Bagaimana masa depan Partai Nasdem di koalisi pemerintahan Jokowi dan apakah oposisi menyambut tawaran Nasdem?

Simak perdebatannya dalam program #DuaArah eps “Nasib Nasdem di Koalisi Jokowi”, Live di KompasTV malam ini, pkl 20.30 WIB.

Streaming: https://t.co/rUTSoY7Gv2 https://t.co/ddmubNXrRw",0,"Netral"
"829","@restyca_yah @jokowi Kalo menurut gw wajarlah, karena selama ini AI juga bukan pejabat pemerintahan, jkw juga mungkin blum ngesave nomor AI, cuman nyuruh ajudan untuk telpon...",0,"Netral"
"830","@DetaLewar @panca66 @awemany Mengapa mereka masih saja menyerang pak Jokowi?
Tujuan cuma satu, agar rakyat tidak percaya lagi dgn pemerintah sah saat ini, dgn harapan lbh jauh,rakyat tak mau estafet pemerintahan dilanjutkan oleh penerus yg sejalan dgn pemerintah.
Sayangnya cara2 yg dipake justru jd blunder",-1,"Negatif"
"831","@MrPitulo @BennyLantip @geloraco Lagian aset aset itu ada sebelum pemerintahan jokowi. Bahkan mungkin sebelum jokowi lahir. Kok mau digadai",0,"Netral"
"832","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat 'Kritik Telak' Pemerintahan Jokowi: Sungguh Preseden Buruk!
https://t.co/vFYTxCEa0c",0,"Netral"
"833","Angka ini naik hingga Rp 1.067,4 triliun jika dibandingkan sejak awal pemerintahan Presiden (Jokowi) pada 2014 hingga Mei 2017 ini.",0,"Netral"
"834","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat Kritik Telak Pemerintahan Jokowi: Sungguh Preseden Buruk!

https://t.co/O1HV7Rtvui",0,"Netral"
"835","Oligarki di mata jubir oligarki: ""Kolaborasi penguasa dan pengusaha.""

So sweet definisinya.

Dampaknya? Manis buat sebagian orang, pahit buat yg lainnya.

https://t.co/Z9R05X9E91",0,"Netral"
"836","@BobbieTrussell @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"837","@jayak90837589 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"838","@djokoAdv Lha mereka itu kan antek2nya ORBA yg dibayar unt mengacaukan pemerintahan Pak Jokowi",0,"Netral"
"839","@AshelaaKeenan @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"840","@NadegeMarzan @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"841","Dua perkara besar yang sedang ramai dibicarakan dan terjadi serta diberitakan sedang menyasar institusi Polri namun justru kementerian pada pemerintahan Jokowi lah yang disasar, jelas bukan tanpa maksud.",0,"Netral"
"842","@BobbieTrussell @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"843","Nah ini, semua akan indah pada waktunya, kami bangga dengan pemerintahan Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/T63FqgNLrd",0,"Netral"
"844","Jokowi instruksikan jajarannya untuk kebut pembangunan kawasan pemerintahan IKN. #KebijakanSelaluProRakyat #ProkesBoosterHarusSejalan
@jokowi 

Keramat 2 | Gitasav | Selamatkan Remaja Islam | Jepang | Oreo | PM Malaysia | Fajar | Kekuatan | Cianjur https://t.co/KBxdKluASa",0,"Netral"
"845","@detikcom Penjahat Terbesar negara ini BukanLah Teroris. Melainkan Mafia Hukum Yg Berlindung Di kursi Pemerintahan dan Bisa Memperjual belikan hukum.Di Negri ini Bukan Kekuranggan Orang Pintar.Tapi Kekurang Orang Yg Jujur dan Beradap @jokowi @dpr_ri  @kemenkumhamri @polhukamri @mohmahfudmd",0,"Netral"
"846","@detikcom Penjahat Terbesar negara ini BukanLah Teroris. Melainkan Mafia Hukum Yg Berlindung Di kursi Pemerintahan dan Bisa Memperjual belikan hukum.Di Negri ini Bukan Kekuranggan Orang Pintar.Tapi Kekurang Orang Yg Jujur dan Beradap @jokowi @dpr_ri  @kemenkumhamri @polhukamri @mohmahfudmd",0,"Netral"
"847","@PUTRIDRUPADI5 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"848","@Pencerah___ @Nyi_Maheswari @jokowi @mohmahfudmd @PemprovPapua Setuju banget…kesejahteraan saudara kita di Indonesia Timur sana harus menjadi prioritas…semoga di 2 tahun terakhir pemerintahan ini bisa mengakselerasi pertumbuhan ekonomi secara signifikan dan berkelanjutan dipemerintahan selanjutnya..",0,"Netral"
"849","@geloraco Kapan pemerintahan jokowi ini bisa kerja,, bisanya cuma bikin proyek !?",0,"Netral"
"850","Kereen bange Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat https://t.co/B2mGwA0B2A",0,"Netral"
"851","Dukung pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/5F0gJdkJB9",0,"Netral"
"852","Dukung pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/Hu2Uc9DVdJ",0,"Netral"
"853","Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/Bx2VhUwFhN https://t.co/2MjUlA1F3p",0,"Netral"
"854","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/UorQX8A7EG",0,"Netral"
"855","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/cMMxNiRmeN",0,"Netral"
"856","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/gomxNEBDcX",0,"Netral"
"857","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/WsduumRSlh",0,"Netral"
"858","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/wNy5NjpUkq",0,"Netral"
"859","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/3HMruhyKF9",0,"Netral"
"860","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/91BCvKwM92",0,"Netral"
"861","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/fNJ1EQXlqs",0,"Netral"
"862","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/WZmyiraHag",0,"Netral"
"863","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/judUkenh6z",0,"Netral"
"864","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/8pwaAYvqd6",0,"Netral"
"865","Bukti Nyata Kesuksesan Dan Keberhasilan Pemerintahan Presiden Jokowi Bawa Perubahan Untuk Indonesia Maju 🇲🇨🇲🇨
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/CUyFF1Jyau",0,"Netral"
"866","Bagaimana masa depan Partai Nasdem di koalisi pemerintahan Jokowi dan apakah oposisi menyambut tawaran Nasdem?

Simak perdebatannya dalam program #DuaArah eps “Nasib Nasdem di Koalisi Jokowi”, Live di KompasTV malam ini, pkl 20.30 WIB.

Streaming: https://t.co/rUTSoYphmA https://t.co/reouJyoW1L",0,"Netral"
"867","NasDem Abstain RUU IKN, Kode Perlawanan ke Pemerintahan Jokowi https://t.co/JFlETQ9Lro",0,"Netral"
"868","Pemerintahan Presiden Jokowi memang kerenn

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/AwGxJ6QHsI",0,"Netral"
"869","Pemerintahan Jokowi membawa kesejahteraan untuk masyarakat Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/s3ICBCsjw7",0,"Netral"
"870","Pemerintahan Jokowi terbaik

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/fQIMpDx2F5",0,"Netral"
"871","Lewat Darat, Jokowi ke Cianjur Pastikan Penanganan Memadai
Beberapa lokasi yang akan ditinjau langsung adalah rumah sakit, daerah terdampak bencana, dan posko pengungsian.
https://t.co/0HUgH4oKUL",0,"Netral"
"872","Karena sudah terbukti rekam jejaknya dan bekerja nyata utk masyarakat, Ganjar Pranowo dan @erickthohir diyakini mampu utk melanjutkan pembangunan yg sdh dicapai di era pemerintahan Presiden Jokowi dan membawa Indonesia ke masa depan yg lebih baik.
#BangkitBersamaET https://t.co/gr5avCSZF6",0,"Netral"
"873","Pembangunan Kawasan Inti Pusat Pemerintahan (KIPP) wilayah 1B dan 1C Ibu Kota Negara (IKN) Nusantara segera dilakukan. Hal itu seiring perintah Jokowi kepada Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono. 
""Saya diminta untuk mempercepat, https://t.co/Jp27s0DziI",0,"Netral"
"874","Pada pemerintahan Jokowi pembangunan daerah perbatasan menjadi prioritas utama untuk meratakan kesejahteraan masyarakat. Papua menjadi salah satu daerah yang menjadi prioritas. Tidak hanya infrastruktur, namun ekonomi juga menjadi fokus pemerintah untuk mewujudkan pemerataan https://t.co/JHjh3BTFUV",0,"Netral"
"875","Pada pemerintahan Jokowi pembangunan daerah perbatasan menjadi prioritas utama untuk meratakan kesejahteraan masyarakat. Papua menjadi salah satu daerah yang menjadi prioritas. Tidak hanya infrastruktur, namun ekonomi juga menjadi fokus pemerintah untuk mewujudkan pemerataan https://t.co/nJJMiJTtPD",0,"Netral"
"876","Pada pemerintahan Jokowi pembangunan daerah perbatasan menjadi prioritas utama untuk meratakan kesejahteraan masyarakat. Papua menjadi salah satu daerah yang menjadi prioritas. Tidak hanya infrastruktur, namun ekonomi juga menjadi fokus pemerintah untuk mewujudkan pemerataan https://t.co/3NgyHbqS44",0,"Netral"
"877","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/Xm73Y1m1R3",0,"Netral"
"878","Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/nxyApv81ol",0,"Netral"
"879","NasDem Abstain RUU IKN, Kode Perlawanan ke Pemerintahan Jokowi

https://t.co/QmD8X8G6zY",0,"Netral"
"880","Jokowi minta kawasan inti pusat pemerintahan IKN segera dibangnu

#ArigatoIndonesia #FIFAWorldCup 
Richarlison | Nunez | Japan | Germany | Wacoal | LGBT | Oreo | Jepang | Anya | Neymar | Keramat 2 | Cianjur | Gitasav | Oyen | Jeddah | Argentina | Kabareskrim https://t.co/uZtK5KdyHy",0,"Netral"
"881","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/Ipwjk6V21K",0,"Netral"
"882","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/NBvezFzq26",0,"Netral"
"883","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/1zzDkI1LgE",0,"Netral"
"884","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/w1ODGKIuJR",0,"Netral"
"885","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/khPzeRpw1u",0,"Netral"
"886","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/XOxYUpvSaQ",0,"Netral"
"887","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/Et5dkqhnXn",0,"Netral"
"888","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/JntG8vKbMw",0,"Netral"
"889","Keberhasilan pemerintahan Presiden Jokowi dalam memajukan perekonomian Indonesia sudah terbukti  Kalimantan Tengah. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/UA6xxBAch5",0,"Netral"
